Latitude (decimal degrees):	49.445
Longitude (decimal degrees):	11.859
Elevation (m):	379
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	142.4
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230821:1410,59301.06,552.9,38.24,29.21,1.24,0.0
20230821:1510,50285.71,469.32,29.31,29.11,1.45,0.0
20230821:1610,26261.41,263.69,19.73,28.83,1.59,0.0
20230821:1710,5825.58,81.86,10.0,27.96,1.31,0.0
20230821:1810,0.0,0.0,0.0,26.57,1.66,0.0
20230821:1910,0.0,0.0,0.0,25.38,1.31,0.0
20230821:2010,0.0,0.0,0.0,24.06,1.38,0.0
20230821:2110,0.0,0.0,0.0,23.02,1.45,0.0
20230821:2210,0.0,0.0,0.0,22.37,1.59,0.0
20230821:2310,0.0,0.0,0.0,21.8,1.59,0.0
20230822:0010,0.0,0.0,0.0,21.29,1.59,0.0
20230822:0110,0.0,0.0,0.0,20.81,1.59,0.0
20230822:0210,0.0,0.0,0.0,20.28,1.52,0.0
20230822:0310,0.0,0.0,0.0,19.73,1.45,0.0
20230822:0410,0.0,0.0,0.0,19.24,1.31,0.0
20230822:0510,2979.01,39.99,8.25,19.24,0.97,0.0
20230822:0610,20438.67,203.19,17.98,21.32,0.41,0.0
20230822:0710,48582.61,449.28,27.6,23.7,0.14,0.0
20230822:0810,70103.52,650.66,36.66,25.36,0.55,0.0
20230822:0910,86003.9,813.56,44.49,27.12,1.03,0.0
20230822:1010,46637.42,431.74,50.11,28.35,2.0,0.0
20230822:1110,68132.7,630.0,52.4,29.1,2.83,0.0
20230822:1210,78846.88,732.31,50.7,29.46,3.03,0.0
20230822:1310,83813.79,779.76,45.5,29.73,3.03,0.0
20230822:1410,68525.73,630.51,37.93,29.74,3.1,0.0
20230822:1510,27370.7,259.34,29.01,29.39,3.17,0.0
20230822:1610,22178.8,220.77,19.44,28.62,2.9,0.0
20230822:1710,5604.86,79.86,9.7,27.55,2.34,0.0
20230822:1810,0.0,0.0,0.0,26.03,2.07,0.0
20230822:1910,0.0,0.0,0.0,24.75,2.0,0.0
20230822:2010,0.0,0.0,0.0,23.56,1.86,0.0
20230822:2110,0.0,0.0,0.0,22.52,1.66,0.0
20230822:2210,0.0,0.0,0.0,21.61,1.52,0.0
20230822:2310,0.0,0.0,0.0,21.12,1.45,0.0
20230823:0010,0.0,0.0,0.0,20.54,1.38,0.0
20230823:0110,0.0,0.0,0.0,20.01,1.45,0.0
20230823:0210,0.0,0.0,0.0,19.36,1.38,0.0
20230823:0310,0.0,0.0,0.0,18.84,1.38,0.0
20230823:0410,0.0,0.0,0.0,18.44,1.38,0.0
20230823:0510,3950.18,55.82,8.04,18.08,1.17,0.0
20230823:0610,23911.81,238.92,17.77,19.95,0.83,0.0
20230823:0710,50815.44,462.04,27.38,21.46,0.69,0.0
20230823:0810,71953.3,660.69,36.42,23.01,0.55,0.0
20230823:0910,88787.82,832.52,44.22,24.39,0.9,0.0
20230823:1010,92873.28,879.24,49.81,25.36,1.1,0.0
20230823:1110,101193.71,971.0,52.06,26.15,1.24,0.0
20230823:1210,99207.23,947.28,50.35,26.76,1.45,0.0
20230823:1310,90339.98,847.8,45.17,27.22,1.79,0.0
20230823:1410,74594.82,685.25,37.62,27.22,2.21,0.0
20230823:1510,53721.82,493.21,28.71,27.15,2.34,0.0
20230823:1610,26775.47,266.47,19.14,26.66,2.28,0.0
20230823:1710,5265.95,77.4,9.41,25.85,1.79,0.0
20230823:1810,0.0,0.0,0.0,24.38,1.66,0.0
20230823:1910,0.0,0.0,0.0,23.07,1.79,0.0
20230823:2010,0.0,0.0,0.0,21.82,1.72,0.0
20230823:2110,0.0,0.0,0.0,20.84,1.72,0.0
20230823:2210,0.0,0.0,0.0,19.9,1.66,0.0
20230823:2310,0.0,0.0,0.0,18.94,1.59,0.0
20230824:0010,0.0,0.0,0.0,18.12,1.45,0.0
20230824:0110,0.0,0.0,0.0,17.48,1.45,0.0
20230824:0210,0.0,0.0,0.0,17.02,1.45,0.0
20230824:0310,0.0,0.0,0.0,16.59,1.45,0.0
20230824:0410,0.0,0.0,0.0,16.25,1.38,0.0
20230824:0510,3894.64,54.01,7.83,16.11,1.31,0.0
20230824:0610,22936.37,226.73,17.56,18.49,0.9,0.0
20230824:0710,21482.46,200.7,27.17,20.49,1.45,0.0
20230824:0810,27481.78,253.99,36.19,22.37,1.1,0.0
20230824:0910,87345.31,814.21,43.95,24.4,1.1,0.0
20230824:1010,94582.08,902.61,49.5,25.85,0.97,0.0
20230824:1110,99914.96,962.88,51.72,26.91,1.17,0.0
20230824:1210,94347.12,905.89,50.01,27.99,1.24,0.0
20230824:1310,66476.59,619.27,44.84,28.55,1.52,0.0
20230824:1410,63121.65,585.49,37.3,29.01,1.72,0.0
20230824:1510,45090.96,420.65,28.4,29.15,1.66,0.0
20230824:1610,22991.9,231.46,18.84,29.01,1.45,0.0
20230824:1710,3747.97,49.59,9.11,28.09,1.1,0.0
20230824:1810,0.0,0.0,0.0,26.56,1.66,0.0
20230824:1910,0.0,0.0,0.0,24.81,1.93,0.0
20230824:2010,0.0,0.0,0.0,23.7,1.66,0.0
20230824:2110,0.0,0.0,0.0,23.12,1.52,0.0
20230824:2210,0.0,0.0,0.0,21.6,2.76,0.0
20230824:2310,0.0,0.0,0.0,20.11,1.86,0.0
20230825:0010,0.0,0.0,0.0,19.52,0.83,0.0
20230825:0110,0.0,0.0,0.0,19.18,1.03,0.0
20230825:0210,0.0,0.0,0.0,18.89,1.52,0.0
20230825:0310,0.0,0.0,0.0,18.66,1.72,0.0
20230825:0410,0.0,0.0,0.0,18.54,1.72,0.0
20230825:0510,2598.8,36.22,7.62,18.62,1.66,0.0
20230825:0610,22893.65,228.4,17.35,19.96,1.38,0.0
20230825:0710,48828.96,439.84,26.95,21.45,1.66,0.0
20230825:0810,66509.34,595.62,35.95,22.98,2.21,0.0
20230825:0910,8444.32,90.81,43.68,24.49,2.28,0.0
20230825:1010,34533.42,316.29,49.19,24.37,2.48,0.0
20230825:1110,12348.93,124.87,51.38,23.95,1.66,0.0
20230825:1210,12965.52,130.55,49.66,24.82,2.34,0.0
20230825:1310,20860.18,199.6,44.5,26.14,3.03,0.0
20230825:1410,28129.7,262.63,36.98,26.38,2.69,0.0
20230825:1510,7315.09,81.35,28.1,26.14,1.93,0.0
20230825:1610,13448.26,136.92,18.54,26.01,1.59,0.0
20230825:1710,4870.08,69.9,8.8,25.41,1.31,0.0
20230825:1810,0.0,0.0,0.0,24.34,1.24,0.0
20230825:1910,0.0,0.0,0.0,22.72,1.72,0.0
20230825:2010,0.0,0.0,0.0,21.99,1.79,0.0
20230825:2110,0.0,0.0,0.0,21.4,2.07,0.0
20230825:2210,0.0,0.0,0.0,21.02,2.07,0.0
20230825:2310,0.0,0.0,0.0,20.63,1.86,0.0
20230826:0010,0.0,0.0,0.0,20.27,1.59,0.0
20230826:0110,0.0,0.0,0.0,19.76,1.31,0.0
20230826:0210,0.0,0.0,0.0,19.56,1.66,0.0
20230826:0310,0.0,0.0,0.0,19.48,1.72,0.0
20230826:0410,0.0,0.0,0.0,18.81,1.59,0.0
20230826:0510,45.57,6.62,7.4,18.48,2.21,0.0
20230826:0610,10336.82,105.51,17.14,18.41,2.0,0.0
20230826:0710,21694.64,200.7,26.73,18.8,1.86,0.0
20230826:0810,29085.2,262.93,35.71,19.51,2.21,0.0
20230826:0910,70620.43,624.25,43.41,19.45,2.14,0.0
20230826:1010,82922.37,744.65,48.88,20.48,2.07,0.0
20230826:1110,99472.1,923.65,51.04,21.39,1.38,0.0
20230826:1210,78196.11,719.07,49.31,22.53,0.97,0.0
20230826:1310,21247.5,201.49,44.16,23.29,1.17,0.0
20230826:1410,5208.99,61.49,36.66,23.54,1.1,0.0
20230826:1510,2544.69,35.95,27.78,22.41,1.72,0.0
20230826:1610,1204.7,21.76,18.23,20.09,2.14,0.0
20230826:1710,156.64,8.51,8.5,18.65,2.55,0.0
20230826:1810,0.0,0.0,0.0,17.82,2.34,0.0
20230826:1910,0.0,0.0,0.0,17.59,1.17,0.0
20230826:2010,0.0,0.0,0.0,17.25,0.55,0.0
20230826:2110,0.0,0.0,0.0,17.27,0.97,0.0
20230826:2210,0.0,0.0,0.0,17.24,1.03,0.0
20230826:2310,0.0,0.0,0.0,17.13,0.83,0.0
20230827:0010,0.0,0.0,0.0,16.74,0.34,0.0
20230827:0110,0.0,0.0,0.0,16.6,0.28,0.0
20230827:0210,0.0,0.0,0.0,16.52,0.76,0.0
20230827:0310,0.0,0.0,0.0,16.44,1.03,0.0
20230827:0410,0.0,0.0,0.0,16.07,1.24,0.0
20230827:0510,46.99,6.62,7.19,16.17,1.31,0.0
20230827:0610,1583.49,25.54,16.92,16.74,1.79,0.0
20230827:0710,6040.61,67.16,26.51,16.66,1.38,0.0
20230827:0810,4958.37,57.7,35.46,17.3,1.24,0.0
20230827:0910,8526.91,88.92,43.13,17.23,1.45,0.0
20230827:1010,14459.3,139.06,48.56,17.25,1.72,0.0
20230827:1110,21788.62,200.55,50.69,17.47,1.66,0.0
20230827:1210,15683.94,149.46,48.95,17.54,1.79,0.0
20230827:1310,15575.71,148.52,43.81,17.55,1.93,0.0
20230827:1410,6875.07,74.73,36.33,17.64,1.72,0.0
20230827:1510,11854.8,117.3,27.47,17.31,1.31,0.0
20230827:1610,3718.06,46.35,17.92,17.08,1.1,0.0
20230827:1710,2637.25,36.4,8.19,16.74,1.17,0.0
20230827:1810,0.0,0.0,0.0,16.37,1.31,0.0
20230827:1910,0.0,0.0,0.0,15.76,1.72,0.0
20230827:2010,0.0,0.0,0.0,15.57,1.93,0.0
20230827:2110,0.0,0.0,0.0,15.39,1.93,0.0
20230827:2210,0.0,0.0,0.0,15.11,1.93,0.0
20230827:2310,0.0,0.0,0.0,14.88,1.93,0.0
20230828:0010,0.0,0.0,0.0,14.6,1.79,0.0
20230828:0110,0.0,0.0,0.0,14.42,1.59,0.0
20230828:0210,0.0,0.0,0.0,14.07,1.38,0.0
20230828:0310,0.0,0.0,0.0,13.89,1.24,0.0
20230828:0410,0.0,0.0,0.0,13.72,1.24,0.0
20230828:0510,163.76,8.51,6.97,13.61,1.31,0.0
20230828:0610,2080.46,30.27,16.71,13.69,1.31,0.0
20230828:0710,2869.36,37.84,26.28,13.59,2.0,0.0
20230828:0810,6239.97,68.11,35.22,14.04,2.9,0.0
20230828:0910,8555.39,87.98,42.85,14.22,2.41,0.0
20230828:1010,12853.02,123.92,48.25,14.32,2.28,0.0
20230828:1110,19769.39,180.68,50.34,14.34,2.69,0.0
20230828:1210,24277.78,217.58,48.59,14.38,2.9,0.0
20230828:1310,9916.74,99.33,43.46,14.21,3.17,0.0
20230828:1410,7454.64,78.52,35.99,14.1,3.38,0.0
20230828:1510,3579.94,44.46,27.15,13.83,3.31,0.0
20230828:1610,2670.0,35.95,17.61,13.72,3.52,0.0
20230828:1710,907.09,17.97,7.87,13.59,3.52,0.0
20230828:1810,0.0,0.0,0.0,13.43,3.52,0.0
20230828:1910,0.0,0.0,0.0,12.66,3.31,0.0
20230828:2010,0.0,0.0,0.0,12.34,2.97,0.0
20230828:2110,0.0,0.0,0.0,12.2,3.03,0.0
20230828:2210,0.0,0.0,0.0,12.11,2.83,0.0
20230828:2310,0.0,0.0,0.0,12.07,2.69,0.0
20230829:0010,0.0,0.0,0.0,12.02,2.76,0.0
20230829:0110,0.0,0.0,0.0,11.99,2.76,0.0
20230829:0210,0.0,0.0,0.0,11.97,2.76,0.0
20230829:0310,0.0,0.0,0.0,11.91,2.83,0.0
20230829:0410,0.0,0.0,0.0,11.91,2.69,0.0
20230829:0510,3191.18,43.13,6.76,11.93,2.62,0.0
20230829:0610,1627.63,25.54,16.49,12.04,2.62,0.0
20230829:0710,3195.46,40.68,26.06,12.23,2.41,0.0
20230829:0810,10100.43,100.27,34.97,12.51,2.21,0.0
20230829:0910,13172.0,125.82,42.57,12.74,1.86,0.0
20230829:1010,18489.22,169.33,47.92,12.8,2.0,0.0
20230829:1110,20225.07,183.52,49.99,13.14,2.55,0.0
20230829:1210,18087.65,166.49,48.23,13.64,2.41,0.0
20230829:1310,14154.56,134.33,43.11,13.75,2.34,0.0
20230829:1410,14043.49,133.38,35.66,13.66,2.28,0.0
20230829:1510,9021.04,91.76,26.82,13.79,2.21,0.0
20230829:1610,11317.95,111.74,17.29,13.83,2.0,0.0
20230829:1710,4143.84,54.4,7.55,13.83,1.86,0.0
20230829:1810,0.0,0.0,0.0,13.57,1.72,0.0
20230829:1910,0.0,0.0,0.0,13.79,1.86,0.0
20230829:2010,0.0,0.0,0.0,13.47,1.93,0.0
20230829:2110,0.0,0.0,0.0,13.1,2.0,0.0
20230829:2210,0.0,0.0,0.0,12.66,1.72,0.0
20230829:2310,0.0,0.0,0.0,12.38,1.66,0.0
20230830:0010,0.0,0.0,0.0,11.7,1.66,0.0
20230830:0110,0.0,0.0,0.0,11.01,1.59,0.0
20230830:0210,0.0,0.0,0.0,10.4,1.52,0.0
20230830:0310,0.0,0.0,0.0,9.79,1.52,0.0
20230830:0410,0.0,0.0,0.0,9.19,1.52,0.0
20230830:0510,847.28,17.03,6.54,8.83,1.38,0.0
20230830:0610,7770.77,80.54,16.28,10.99,0.9,0.0
20230830:0710,49108.06,423.59,25.83,12.9,2.0,0.0
20230830:0810,51588.67,443.97,34.72,13.9,1.66,0.0
20230830:0910,73187.9,637.2,42.29,15.1,1.66,0.0
20230830:1010,63530.34,554.14,47.6,16.2,1.86,0.0
20230830:1110,84194.0,744.15,49.63,17.18,2.14,0.0
20230830:1210,55204.21,482.21,47.87,17.4,2.34,0.0
20230830:1310,31863.42,284.35,42.76,17.89,2.48,0.0
20230830:1410,11061.63,110.68,35.32,17.96,2.48,0.0
20230830:1510,29556.54,265.6,26.5,18.25,2.34,0.0
20230830:1610,14584.61,142.99,16.97,18.09,2.21,0.0
20230830:1710,3461.74,45.98,7.23,17.55,1.59,0.0
20230830:1810,0.0,0.0,0.0,16.55,1.59,0.0
20230830:1910,0.0,0.0,0.0,14.84,1.59,0.0
20230830:2010,0.0,0.0,0.0,14.6,1.93,0.0
20230830:2110,0.0,0.0,0.0,13.99,2.21,0.0
20230830:2210,0.0,0.0,0.0,13.76,2.21,0.0
20230830:2310,0.0,0.0,0.0,13.65,2.41,0.0
20230831:0010,0.0,0.0,0.0,13.02,2.62,0.0
20230831:0110,0.0,0.0,0.0,12.58,2.62,0.0
20230831:0210,0.0,0.0,0.0,12.17,2.69,0.0
20230831:0310,0.0,0.0,0.0,11.98,2.83,0.0
20230831:0410,0.0,0.0,0.0,11.84,2.9,0.0
20230831:0510,2987.55,43.65,6.32,11.65,3.31,0.0
20230831:0610,7765.07,80.55,16.06,11.77,2.97,0.0
20230831:0710,52246.56,447.71,25.6,12.66,2.83,0.0
20230831:0810,66261.57,563.3,34.47,13.47,2.9,0.0
20230831:0910,56797.66,486.08,42.0,14.59,3.1,0.0
20230831:1010,70083.58,602.3,47.28,15.52,3.45,0.0
20230831:1110,65304.64,562.85,49.27,16.27,3.59,0.0
20230831:1210,79047.66,684.77,47.5,16.57,3.45,0.0
20230831:1310,88554.29,768.87,42.4,16.89,3.59,0.0
20230831:1410,64183.95,551.95,34.98,17.0,3.72,0.0
20230831:1510,46194.56,402.75,26.17,17.13,3.59,0.0
20230831:1610,25384.22,245.4,16.65,16.89,3.17,0.0
20230831:1710,2541.84,35.42,6.91,16.39,2.28,0.0
20230831:1810,0.0,0.0,0.0,15.41,1.72,0.0
20230831:1910,0.0,0.0,0.0,14.39,1.72,0.0
20230831:2010,0.0,0.0,0.0,13.78,1.72,0.0
20230831:2110,0.0,0.0,0.0,13.37,1.86,0.0
20230831:2210,0.0,0.0,0.0,13.26,1.86,0.0
20230831:2310,0.0,0.0,0.0,12.98,1.79,0.0
20230901:0010,0.0,0.0,0.0,13.14,1.79,0.0
20230901:0110,0.0,0.0,0.0,12.71,1.45,0.0
20230901:0210,0.0,0.0,0.0,12.35,1.38,0.0
20230901:0310,0.0,0.0,0.0,11.97,1.31,0.0
20230901:0410,0.0,0.0,0.0,11.96,1.45,0.0
20230901:0510,1.42,5.68,6.1,12.08,1.79,0.0
20230901:0610,13428.32,130.48,15.84,12.39,1.72,0.0
20230901:0710,15944.53,148.99,25.37,13.29,1.52,0.0
20230901:0810,8771.84,89.87,34.22,14.32,2.07,0.0
20230901:0910,12086.91,118.25,41.72,15.87,2.76,0.0
20230901:1010,9895.38,100.27,46.95,16.81,2.69,0.0
20230901:1110,16263.5,154.19,48.91,17.84,2.83,0.0
20230901:1210,63147.28,552.93,47.13,18.22,2.48,0.0
20230901:1310,54382.56,478.28,42.04,19.28,2.34,0.0
20230901:1410,35963.12,321.62,34.63,20.05,2.07,0.0
20230901:1510,5090.8,59.6,25.83,20.41,1.93,0.0
20230901:1610,22181.65,219.54,16.32,20.48,1.86,0.0
20230901:1710,279.1,10.41,6.58,19.74,1.17,0.0
20230901:1810,0.0,0.0,0.0,18.02,1.52,0.0
20230901:1910,0.0,0.0,0.0,17.04,1.52,0.0
20230901:2010,0.0,0.0,0.0,16.48,1.59,0.0
20230901:2110,0.0,0.0,0.0,16.16,1.66,0.0
20230901:2210,0.0,0.0,0.0,16.08,1.72,0.0
20230901:2310,0.0,0.0,0.0,15.71,1.86,0.0
20230902:0010,0.0,0.0,0.0,15.45,1.79,0.0
20230902:0110,0.0,0.0,0.0,15.24,1.59,0.0
20230902:0210,0.0,0.0,0.0,14.6,1.45,0.0
20230902:0310,0.0,0.0,0.0,13.79,1.31,0.0
20230902:0410,0.0,0.0,0.0,13.21,1.17,0.0
20230902:0510,1805.63,27.77,5.88,12.99,1.03,0.0
20230902:0610,19879.04,194.76,15.62,15.03,0.34,0.0
20230902:0710,47228.38,417.14,25.14,16.62,1.24,0.0
20230902:0810,54665.94,480.38,33.96,17.57,1.17,0.0
20230902:0910,62704.42,555.08,41.43,18.79,1.38,0.0
20230902:1010,63355.18,563.52,46.62,20.01,1.72,0.0
20230902:1110,68403.26,612.1,48.55,20.95,1.86,0.0
20230902:1210,88799.22,808.95,46.76,21.76,1.86,0.0
20230902:1310,88920.26,810.89,41.68,22.34,1.79,0.0
20230902:1410,73128.1,660.2,34.28,22.66,1.59,0.0
20230902:1510,51026.19,462.52,25.5,22.5,1.45,0.0
20230902:1610,23531.6,237.52,15.99,22.22,1.38,0.0
20230902:1710,2875.06,46.71,6.26,21.31,1.1,0.0
20230902:1810,0.0,0.0,0.0,20.05,1.38,0.0
20230902:1910,0.0,0.0,0.0,18.31,1.24,0.0
20230902:2010,0.0,0.0,0.0,17.2,1.24,0.0
20230902:2110,0.0,0.0,0.0,16.46,1.24,0.0
20230902:2210,0.0,0.0,0.0,16.26,0.97,0.0
20230902:2310,0.0,0.0,0.0,15.43,1.1,0.0
20230903:0010,0.0,0.0,0.0,14.48,1.24,0.0
20230903:0110,0.0,0.0,0.0,13.77,1.38,0.0
20230903:0210,0.0,0.0,0.0,13.49,1.17,0.0
20230903:0310,0.0,0.0,0.0,13.23,1.17,0.0
20230903:0410,0.0,0.0,0.0,13.09,1.1,0.0
20230903:0510,1342.83,22.7,5.66,13.09,1.1,0.0
20230903:0610,9929.55,100.74,15.4,14.24,0.69,0.0
20230903:0710,41155.02,364.75,24.91,16.09,0.69,0.0
20230903:0810,33660.51,300.97,33.71,18.4,1.31,0.0
20230903:0910,71006.34,629.15,41.14,19.97,2.14,0.0
20230903:1010,67597.28,599.97,46.28,20.53,2.34,0.0
20230903:1110,82466.69,739.66,48.19,21.18,2.48,0.0
20230903:1210,76851.86,686.65,46.38,21.41,2.55,0.0
20230903:1310,62690.18,557.89,41.31,21.85,2.41,0.0
20230903:1410,59409.28,527.9,33.93,22.16,2.48,0.0
20230903:1510,27824.96,255.06,25.16,21.91,2.69,0.0
20230903:1610,16126.8,161.06,15.66,21.32,2.48,0.0
20230903:1710,2406.56,35.96,5.92,20.27,1.93,0.0
20230903:1810,0.0,0.0,0.0,18.97,1.86,0.0
20230903:1910,0.0,0.0,0.0,17.75,2.07,0.0
20230903:2010,0.0,0.0,0.0,16.9,2.21,0.0
20230903:2110,0.0,0.0,0.0,16.18,2.14,0.0
20230903:2210,0.0,0.0,0.0,15.61,1.93,0.0
20230903:2310,0.0,0.0,0.0,14.9,1.72,0.0
20230904:0010,0.0,0.0,0.0,14.31,1.59,0.0
20230904:0110,0.0,0.0,0.0,13.78,1.72,0.0
20230904:0210,0.0,0.0,0.0,13.31,1.93,0.0
20230904:0310,0.0,0.0,0.0,13.0,2.0,0.0
20230904:0410,0.0,0.0,0.0,12.8,2.07,0.0
20230904:0510,1952.3,31.15,5.44,12.62,2.07,0.0
20230904:0610,23161.36,226.37,15.17,13.43,1.86,0.0
20230904:0710,53476.9,464.61,24.67,15.06,2.48,0.0
20230904:0810,77116.72,668.09,33.45,16.83,2.83,0.0
20230904:0910,94599.17,838.33,40.84,18.49,2.69,0.0
20230904:1010,103304.08,936.42,45.95,19.97,2.41,0.0
20230904:1110,105018.58,967.12,47.82,21.21,2.07,0.0
20230904:1210,100323.65,925.7,46.01,22.23,1.93,0.0
20230904:1310,90583.49,826.3,40.94,22.89,2.07,0.0
20230904:1410,73626.5,660.83,33.58,23.16,2.34,0.0
20230904:1510,50690.13,456.93,24.82,22.98,2.62,0.0
20230904:1610,22717.07,229.91,15.32,22.32,2.48,0.0
20230904:1710,1865.44,35.99,5.59,20.99,2.34,0.0
20230904:1810,0.0,0.0,0.0,19.33,2.48,0.0
20230904:1910,0.0,0.0,0.0,18.36,2.62,0.0
20230904:2010,0.0,0.0,0.0,17.48,2.76,0.0
20230904:2110,0.0,0.0,0.0,16.8,2.76,0.0
20230904:2210,0.0,0.0,0.0,16.27,2.69,0.0
20230904:2310,0.0,0.0,0.0,15.84,2.62,0.0
20230905:0010,0.0,0.0,0.0,15.46,2.55,0.0
20230905:0110,0.0,0.0,0.0,15.1,2.48,0.0
20230905:0210,0.0,0.0,0.0,14.7,2.34,0.0
20230905:0310,0.0,0.0,0.0,14.25,2.21,0.0
20230905:0410,0.0,0.0,0.0,13.8,2.07,0.0
20230905:0510,1735.86,32.48,5.22,13.42,2.0,0.0
20230905:0610,23557.23,231.32,14.95,14.16,1.86,0.0
20230905:0710,52675.18,460.93,24.44,16.24,2.28,0.0
20230905:0810,76537.15,666.83,33.19,18.08,2.9,0.0
20230905:0910,94217.54,835.77,40.55,19.49,3.03,0.0
20230905:1010,102837.01,931.34,45.61,20.77,2.76,0.0
20230905:1110,105572.51,970.05,47.45,21.91,2.48,0.0
20230905:1210,100675.38,927.25,45.63,22.84,2.28,0.0
20230905:1310,90087.94,821.26,40.57,23.52,2.34,0.0
20230905:1410,73438.53,661.16,33.22,23.86,2.41,0.0
20230905:1510,50302.8,455.75,24.47,23.82,2.55,0.0
20230905:1610,22030.7,224.64,14.99,23.31,2.34,0.0
20230905:1710,1856.9,33.98,5.25,21.95,2.14,0.0
20230905:1810,0.0,0.0,0.0,20.19,2.34,0.0
20230905:1910,0.0,0.0,0.0,18.94,2.41,0.0
20230905:2010,0.0,0.0,0.0,17.92,2.41,0.0
20230905:2110,0.0,0.0,0.0,17.03,2.21,0.0
20230905:2210,0.0,0.0,0.0,16.24,2.07,0.0
20230905:2310,0.0,0.0,0.0,15.5,1.93,0.0
20230906:0010,0.0,0.0,0.0,14.97,1.86,0.0
20230906:0110,0.0,0.0,0.0,14.05,1.86,0.0
20230906:0210,0.0,0.0,0.0,13.4,1.86,0.0
20230906:0310,0.0,0.0,0.0,13.27,1.86,0.0
20230906:0410,0.0,0.0,0.0,12.6,1.93,0.0
20230906:0510,1697.41,31.5,4.99,12.6,1.93,0.0
20230906:0610,23766.56,232.85,14.73,13.41,1.79,0.0
20230906:0710,52898.75,464.87,24.2,16.13,1.66,0.0
20230906:0810,76228.14,672.96,32.93,18.54,1.86,0.0
20230906:0910,92653.98,838.53,40.25,20.64,1.93,0.0
20230906:1010,101051.31,934.32,45.27,22.4,1.93,0.0
20230906:1110,103247.12,964.7,47.08,23.83,2.0,0.0
20230906:1210,99563.23,928.76,45.24,24.92,2.14,0.0
20230906:1310,89739.06,827.96,40.2,25.63,2.28,0.0
20230906:1410,73281.89,665.79,32.86,25.91,2.55,0.0
20230906:1510,49818.64,455.13,24.13,25.67,2.76,0.0
20230906:1610,21654.77,223.44,14.65,24.81,2.41,0.0
20230906:1710,1539.34,31.4,4.91,23.07,2.55,0.0
20230906:1810,0.0,0.0,0.0,21.26,2.76,0.0
20230906:1910,0.0,0.0,0.0,20.19,2.83,0.0
20230906:2010,0.0,0.0,0.0,19.21,2.69,0.0
20230906:2110,0.0,0.0,0.0,18.4,2.62,0.0
20230906:2210,0.0,0.0,0.0,17.72,2.55,0.0
20230906:2310,0.0,0.0,0.0,17.12,2.48,0.0
20230907:0010,0.0,0.0,0.0,16.59,2.41,0.0
20230907:0110,0.0,0.0,0.0,16.15,2.41,0.0
20230907:0210,0.0,0.0,0.0,15.78,2.48,0.0
20230907:0310,0.0,0.0,0.0,15.47,2.55,0.0
20230907:0410,0.0,0.0,0.0,15.19,2.55,0.0
20230907:0510,1496.62,30.18,4.77,14.94,2.55,0.0
20230907:0610,23450.43,232.0,14.5,15.64,2.41,0.0
20230907:0710,52527.09,462.79,23.96,17.62,2.28,0.0
20230907:0810,75504.75,664.66,32.66,19.81,2.69,0.0
20230907:0910,92773.6,834.86,39.95,21.73,2.76,0.0
20230907:1010,102153.49,935.96,44.93,23.36,2.9,0.0
20230907:1110,104726.66,966.32,46.71,24.69,3.17,0.0
20230907:1210,100167.01,922.04,44.86,25.71,3.38,0.0
20230907:1310,91392.32,834.57,39.82,26.34,3.52,0.0
20230907:1410,73578.08,664.46,32.5,26.54,3.59,0.0
20230907:1510,49848.54,455.29,23.78,26.32,3.45,0.0
20230907:1610,21275.98,220.85,14.31,25.5,2.83,0.0
20230907:1710,1428.27,28.88,4.57,23.83,2.76,0.0
20230907:1810,0.0,0.0,0.0,22.07,2.9,0.0
20230907:1910,0.0,0.0,0.0,20.94,2.97,0.0
20230907:2010,0.0,0.0,0.0,19.94,2.83,0.0
20230907:2110,0.0,0.0,0.0,19.05,2.62,0.0
20230907:2210,0.0,0.0,0.0,18.22,2.48,0.0
20230907:2310,0.0,0.0,0.0,17.46,2.34,0.0
20230908:0010,0.0,0.0,0.0,16.79,2.21,0.0
20230908:0110,0.0,0.0,0.0,16.2,2.21,0.0
20230908:0210,0.0,0.0,0.0,15.68,2.14,0.0
20230908:0310,0.0,0.0,0.0,15.27,2.07,0.0
20230908:0410,0.0,0.0,0.0,14.68,2.07,0.0
20230908:0510,1362.77,28.53,4.54,14.17,2.07,0.0
20230908:0610,23389.2,231.03,14.27,14.8,1.79,0.0
20230908:0710,52534.21,463.71,23.72,17.12,1.72,0.0
20230908:0810,76172.61,676.5,32.4,19.48,1.79,0.0
20230908:0910,92591.33,841.93,39.65,21.44,1.93,0.0
20230908:1010,101045.62,937.51,44.59,22.94,1.93,0.0
20230908:1110,103755.49,973.69,46.33,24.21,1.93,0.0
20230908:1210,99863.7,936.22,44.48,25.27,2.0,0.0
20230908:1310,89894.27,833.78,39.44,25.96,2.07,0.0
20230908:1410,72497.26,663.39,32.14,26.29,2.07,0.0
20230908:1510,48890.19,450.98,23.43,26.24,1.93,0.0
20230908:1610,20831.7,218.27,13.96,25.63,1.38,0.0
20230908:1710,1283.02,26.62,4.23,24.31,1.31,0.0
20230908:1810,0.0,0.0,0.0,22.24,1.45,0.0
20230908:1910,0.0,0.0,0.0,20.45,1.93,0.0
20230908:2010,0.0,0.0,0.0,18.98,2.07,0.0
